Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age
2,"D Thompson, L Zhu, R Mittapally, S Sadat, Z Xing…","Hundred-fold enhancement in far-field radiative heat transfer over the blackbody limit",2018,"Nature","nature.com","https://www.nature.com/articles/s41586-018-0480-9","https://scholar.google.com/scholar?cites=11556005290198487756&as_sdt=5,33&sciodt=0,33&hl=en&num=20",436,"2018-12-02","","","","",,,,,2,2.00,0,6,1
2,"K Joulain, P Ben-Abdallah, PO Chapuis…","Tip-sample electromagnetic interaction in the infrared: Effective polarizabilities, retarded image dipole model and near-field thermal radiation detection",2012,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1201.4834","https://scholar.google.com/scholar?cites=7051354418044349596&as_sdt=5,33&sciodt=0,33&hl=en&num=20",437,"2018-12-02","","","","",,,,,2,0.33,1,4,6
4,"Z Zheng, A Wang, Y Xuan","Spectral tuning of near-field radiative heat transfer by graphene-covered metasurfaces",2018,"Journal of Quantitative Spectroscopy and …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022407317309421","https://scholar.google.com/scholar?cites=11665511993208800585&as_sdt=5,33&sciodt=0,33&hl=en&num=20",438,"2018-12-02","HTML","","","",,,,,4,4.00,1,3,1
3,"KP Sinha, A Meulenberg","Radiative-field quantum-coupling between closely-spaced surfaces",2009,"arXiv preprint arXiv:0902.0682","arxiv.org","https://arxiv.org/abs/0902.0682","https://scholar.google.com/scholar?cites=9310273097718143283&as_sdt=5,33&sciodt=0,33&hl=en&num=20",439,"2018-12-02","","","","",,,,,3,0.33,2,2,9
2,"AV Nenarokomov, LA Dombrovsky, IV Krainova…","Heat Transfer in Vacuum Thermal Insulation of Space Vehicles: An Experimental Estimate vs Theoretical Prediction",,"Tc","dl.begellhouse.com","http://www.dl.begellhouse.com/download/article/128bb96e77d9da74/IHTC15-9822.pdf","https://scholar.google.com/scholar?cites=16013861596683276817&as_sdt=5,33&sciodt=0,33&hl=en&num=20",440,"2018-12-02","","","","",,,,,2,0.00,1,4,
2,"帅永, 江乐, 车志钊, 谈和平","球形纳米粒子与半无限大介质间的近场辐射换热研究",2009,"工程热物理学报","cqvip.com","http://www.cqvip.com/qk/90922x/200902/29407966.html","https://scholar.google.com/scholar?cites=6072575434716812285&as_sdt=5,33&sciodt=0,33&hl=en&num=20",441,"2018-12-02","","","","",,,,,2,0.22,1,4,9
2,"C Storaï","Attractivité territoriale et stratégies de localisation des firmes: le territoire corse peut-il devenir un nouvel éden?",2003,"Information, Savoirs, Décision, Médiation","archivesic.ccsd.cnrs.fr","https://archivesic.ccsd.cnrs.fr/sic_00000819/","https://scholar.google.com/scholar?cites=9784992472042085701&as_sdt=5,33&sciodt=0,33&hl=en&num=20",442,"2018-12-02","","","","",,,,,2,0.13,2,1,15
2,"ГВ Дедков, АА Кясов","„Вакуумное “трение и теплообмен нано-и микрочастицы с поверхностью твердого тела",2008,"Журнал технической физики","journals.ioffe.ru","http://journals.ioffe.ru/jtf/2008/04/p1-9.pdf","https://scholar.google.com/scholar?cites=2680056352997434684&as_sdt=5,33&sciodt=0,33&hl=en&num=20",443,"2018-12-02","PDF","","","",,,,,2,0.20,1,2,10
2,"W Müller-Hirsch","Wärmeübertrag in der Ultra-Hochvakuum-Rasterwärmemikroskopie",2000,"","Dissertation, University Oldenburg","","https://scholar.google.com/scholar?cites=18026659252659659472&as_sdt=5,33&sciodt=0,33&hl=en&num=20",444,"2018-12-02","CITATION","","","",,,,,2,0.11,2,1,18
1,"DL González-Cabrera, Z Racz, F van Wijland","Casimir effect in the nonequilibrium steady state of a quantum spin chain",2010,"Physical Review A","APS","https://journals.aps.org/pra/abstract/10.1103/PhysRevA.81.052512","https://scholar.google.com/scholar?cites=11445432917227573392&as_sdt=5,33&sciodt=0,33&hl=en&num=20",445,"2018-12-02","","","","",,,,,1,0.13,0,3,8
2,"JE Pérez-Rodríguez, G Pirruccio…","Fano interference for tailoring near-field radiative heat transfer",2017,"Physical Review …","APS","https://journals.aps.org/prmaterials/abstract/10.1103/PhysRevMaterials.1.062201","https://scholar.google.com/scholar?cites=17644046911381994546&as_sdt=5,33&sciodt=0,33&hl=en&num=20",446,"2018-12-02","","","","",,,,,2,2.00,1,3,1
1,"E Blandre, PO Chapuis, R Vaillon","High-injection effects in near-field thermophotovoltaic devices",2017,"Scientific reports","nature.com","https://www.nature.com/articles/s41598-017-15996-0","https://scholar.google.com/scholar?cites=15871335010054430046&as_sdt=5,33&sciodt=0,33&hl=en&num=20",447,"2018-12-02","HTML","","","",,,,,1,1.00,0,3,1
1,"O Heikkilä, J Oksanen, J Tulkki","A fluctuational electrodynamics model for the optimization of light-extraction efficiency in thin-film light-emitting diodes",2013,"Journal of Applied Physics","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.4843656","https://scholar.google.com/scholar?cites=8701276869076054884&as_sdt=5,33&sciodt=0,33&hl=en&num=20",448,"2018-12-02","","","","",,,,,1,0.20,0,3,5
2,"J Li, Y Feng, X Zhang, X Zhang","Near-field radiative heat transfer between successive nanowires and its effects on thermal conductivity of mesoporous composites",2016,"Applied Thermal Engineering","Elsevier","https://www.sciencedirect.com/science/article/pii/S1359431115011072","https://scholar.google.com/scholar?cites=13378765334191611045&as_sdt=5,33&sciodt=0,33&hl=en&num=20",449,"2018-12-02","HTML","","","",,,,,2,1.00,1,4,2
1,"J Yang, W Du, Y Su, Y Fu, S Gong, S He…","Observing of the super-Planckian near-field thermal radiation between graphene sheets",2018,"Nature communications","nature.com","https://www.nature.com/articles/s41467-018-06163-8","https://scholar.google.com/scholar?cites=1068242509461749703&as_sdt=5,33&sciodt=0,33&hl=en&num=20",450,"2018-12-02","HTML","","","",,,,,1,1.00,0,7,1
1,"SV Rotkin, AG Petrov","Surface polariton scattering for charge transport and heat management in carbon-based heterogeneous electronics: Problem or solution?",2010,"… -NANO), 2010 10th IEEE Conference on","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/5698068/","https://scholar.google.com/scholar?cites=17019747022462514713&as_sdt=5,33&sciodt=0,33&hl=en&num=20",451,"2018-12-02","","","","",,,,,1,0.13,1,2,8
1,"I Latella, A Pérez-Madrid, LC Lapas, JM Rubi","Near-field thermodynamics and nanoscale energy harvesting",2015,"Physica Scripta","iopscience.iop.org","http://iopscience.iop.org/article/10.1088/0031-8949/2015/T165/014026/meta","https://scholar.google.com/scholar?cites=1427516953339863857&as_sdt=5,33&sciodt=0,33&hl=en&num=20",452,"2018-12-02","","","","",,,,,1,0.33,0,4,3
1,"T Králík, V Musilová, T Fořt, A Srnka","Effect of superconductivity on near-field radiative heat transfer",2017,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.95.060503","https://scholar.google.com/scholar?cites=10382720509555623030&as_sdt=5,33&sciodt=0,33&hl=en&num=20",453,"2018-12-02","","","","",,,,,1,1.00,0,4,1
1,"T Sadi, J Oksanen, J Tulkki","Plasmonic enhancement and losses in light-emitting quantum-well structures incorporating metallic gratings",2014,"Physics and Simulation of …","spiedigitallibrary.org","https://www.spiedigitallibrary.org/conference-proceedings-of-spie/8980/89800Z/Plasmonic-enhancement-and-losses-in-light-emitting-quantum-well-structures/10.1117/12.2038506.short","https://scholar.google.com/scholar?cites=6584944627972029688&as_sdt=5,33&sciodt=0,33&hl=en&num=20",454,"2018-12-02","","","","",,,,,1,0.25,0,3,4
1,"J Fang, H Frederich, L Pilon","Harvesting nanoscale radiation heat transfer with pyroelectric materials",2009,"ASME 2009 …","… .asmedigitalcollection.asme.org","http://proceedings.asmedigitalcollection.asme.org/proceeding.aspx?articleid=1631070","https://scholar.google.com/scholar?cites=13219546078131193972&as_sdt=5,33&sciodt=0,33&hl=en&num=20",455,"2018-12-02","","","","",,,,,1,0.11,0,3,9
1,"H Shim, L Fan, SG Johnson, OD Miller","Fundamental limits to near-field optical response, over any bandwidth",2018,"arXiv preprint arXiv:1805.02140","arxiv.org","https://arxiv.org/abs/1805.02140","https://scholar.google.com/scholar?cites=280231133497259231&as_sdt=5,33&sciodt=0,33&hl=en&num=20",456,"2018-12-02","","","","",,,,,1,1.00,0,4,1
1,"J Chevrier","Presence of electromagnetic fluctuations in micromechanics",2011,"Comptes Rendus Physique","Elsevier","https://www.sciencedirect.com/science/article/pii/S1631070511002155","https://scholar.google.com/scholar?cites=8618935285752041726&as_sdt=5,33&sciodt=0,33&hl=en&num=20",457,"2018-12-02","","","","",,,,,1,0.14,1,1,7
1,"IS Nefedov, LA Melnikov, EI Nefedov","Asymmetrical hyperbolic media and their potential applications in photovoltaics and photonics",2013,"Metamaterials VIII","sstu.ru","http://www.sstu.ru/files/fetip/pbs/docs/Spie-proc-Nefedov-Melnikov-Nefedov-8771.pdf","https://scholar.google.com/scholar?cites=11298635922398721938&as_sdt=5,33&sciodt=0,33&hl=en&num=20",458,"2018-12-02","PDF","","","",,,,,1,0.20,0,3,5
1,"S Ghassemi, JS Hammonds Jr","Thermally driven sensitive surface phonon polariton modes in thin-film SiC",2010,"Physics Letters A","Elsevier","https://www.sciencedirect.com/science/article/pii/S0375960110012958","https://scholar.google.com/scholar?cites=1973913360507698539&as_sdt=5,33&sciodt=0,33&hl=en&num=20",459,"2018-12-02","HTML","","","",,,,,1,0.13,1,2,8
2,"MT Pettes","Experimental investigations of thermal transport in carbon nanotubes, graphene and nanoscale point contacts",2011,"","repositories.lib.utexas.edu","https://repositories.lib.utexas.edu/handle/2152/11906","https://scholar.google.com/scholar?cites=9558193631076439936&as_sdt=5,33&sciodt=0,33&hl=en&num=20",460,"2018-12-02","","","","",,,,,2,0.29,2,1,7
2,"RM Ekeroth, P Ben-Abdallah, JC Cuevas…","Anisotropic thermal magnetoresistance for an active control of radiative heat transfer",2017,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1709.06978","https://scholar.google.com/scholar?cites=10552058770193486004&as_sdt=5,33&sciodt=0,33&hl=en&num=20",461,"2018-12-02","","","","",,,,,2,2.00,1,4,1
1,"J Dong, J Zhao, L Liu","Near-Field Radiative Heat Transfer Between Clusters of Dielectric Nanoparticles",2016,"ICHMT DIGITAL LIBRARY ONLINE","dl.begellhouse.com","http://www.dl.begellhouse.com/references/1bb331655c289a0a,42e2abc72bfdad76,760bd1794bf25fa4.html?year=2016","https://scholar.google.com/scholar?cites=6920842347275804123&as_sdt=5,33&sciodt=0,33&hl=en&num=20",462,"2018-12-02","","","","",,,,,1,0.50,0,3,2
1,"K Sasihithlu, GS Agarwal","Dynamic near-field heat transfer between macroscopic bodies for nanometric gaps",2018,"Nanophotonics","degruyter.com","https://www.degruyter.com/view/j/nanoph.ahead-of-print/nanoph-2018-0035/nanoph-2018-0035.xml","https://scholar.google.com/scholar?cites=14135652780518303367&as_sdt=5,33&sciodt=0,33&hl=en&num=20",463,"2018-12-02","HTML","","","",,,,,1,1.00,1,2,1
1,"P Ben-Abdallah, B Ni","Thermal emission stimulated by excitation of metastable states",2005,"Journal of Quantitative Spectroscopy and Radiative …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0022407304002134","https://scholar.google.com/scholar?cites=14034854120063891644&as_sdt=5,33&sciodt=0,33&hl=en&num=20",464,"2018-12-02","HTML","","","",,,,,1,0.08,1,2,13
1,"E Blandre","Thermal radiation at the nanoscale: near-field and interference effects in few-layer structures and on the electrical performances of thermophotovoltaic devices",2016,"","researchgate.net","https://www.researchgate.net/profile/Etienne_Blandre/publication/309779896_Thermal_radiation_at_the_nanoscale_near-field_and_interference_effects_in_few-layer_structures_and_on_the_electrical_performances_of_thermophotovoltaic_devices/links/5823271f08aeebc4f8985fbc/Thermal-radiation-at-the-nanoscale-near-field-and-interference-effects-in-few-layer-structures-and-on-the-electrical-performances-of-thermophotovoltaic-devices.pdf","https://scholar.google.com/scholar?cites=16824586377054677943&as_sdt=5,33&sciodt=0,33&hl=en&num=20",465,"2018-12-02","PDF","","","",,,,,1,0.50,1,1,2
1,"JS Hammonds","Thermal radiative transport enhancement via surface plasmon polaritons in microscale cylindrical regions bounded by a surface active ceramic",2005,"ASME 2005 International …","… .asmedigitalcollection.asme.org","http://proceedings.asmedigitalcollection.asme.org/proceeding.aspx?articleid=1582581","https://scholar.google.com/scholar?cites=16437120639864854688&as_sdt=5,33&sciodt=0,33&hl=en&num=20",466,"2018-12-02","","","","",,,,,1,0.08,1,1,13
1,"M Francoeur","Thermal Fundamentals",2015,"Micro Energy Harvesting","books.google.com","https://books.google.com/books?hl=en&lr=&id=i-t8CAAAQBAJ&oi=fnd&pg=PA61&ots=ogRqjO5_xv&sig=qyESLMBHrWhxKyTpVStKahR5SpU","https://scholar.google.com/scholar?cites=6995275080101774837&as_sdt=5,33&sciodt=0,33&hl=en&num=20",467,"2018-12-02","","","","",,,,,1,0.33,1,1,3
1,"BV Budaev, DB Bogy","Mechanisms of heat transport across a nano-scale gap in heat assisted magnetic recording",2012,"Journal of Applied Physics","aip.scitation.org","https://aip.scitation.org/doi/abs/10.1063/1.4730048","https://scholar.google.com/scholar?cites=3695258617748263636&as_sdt=5,33&sciodt=0,33&hl=en&num=20",468,"2018-12-02","","","","",,,,,1,0.17,1,2,6
1,"G Bimonte","The thermal Casimir effect for rough metallic plates",2007,"arXiv preprint arXiv:0711.0278","arxiv.org","https://arxiv.org/abs/0711.0278","https://scholar.google.com/scholar?cites=14600799860742543090&as_sdt=5,33&sciodt=0,33&hl=en&num=20",469,"2018-12-02","","","","",,,,,1,0.09,1,1,11
1,"BJ Lee","Fabrication and analysis of multilayer structures for coherent thermal emission",2007,"","smartech.gatech.edu","https://smartech.gatech.edu/handle/1853/19839","https://scholar.google.com/scholar?cites=17895784172144142110&as_sdt=5,33&sciodt=0,33&hl=en&num=20",470,"2018-12-02","","","","",,,,,1,0.09,1,1,11
1,"HH Yap, JS Wang","Radiative heat transfer as a Landauer-Büttiker problem",2017,"Physical Review E","APS","https://journals.aps.org/pre/abstract/10.1103/PhysRevE.95.012126","https://scholar.google.com/scholar?cites=10499262219668033623&as_sdt=5,33&sciodt=0,33&hl=en&num=20",471,"2018-12-02","","","","",,,,,1,1.00,1,2,1
2,"EY Santiago, JE Peréz-Rodríguez…","Dispersive Properties of Mesoporous Gold: van der Waals and Near-Field Radiative Heat Interactions",2017,"The Journal of …","ACS Publications","https://pubs.acs.org/doi/abs/10.1021/acs.jpcc.7b02894","https://scholar.google.com/scholar?cites=14190239629346854293&as_sdt=5,33&sciodt=0,33&hl=en&num=20",472,"2018-12-02","","","","",,,,,2,2.00,1,3,1
1,"A Narayanaswamy, S Shen…","Heat Transfer Spectroscopy and “Heat Transfer-Distance” Curves",2008,"ASME 2008 …","… .asmedigitalcollection.asme.org","http://proceedings.asmedigitalcollection.asme.org/proceeding.aspx?articleid=1644746","https://scholar.google.com/scholar?cites=8104224572535751985&as_sdt=5,33&sciodt=0,33&hl=en&num=20",473,"2018-12-02","","","","",,,,,1,0.10,0,3,10
3,"ZQ Zhang, JT Lü, JS Wang","Energy transfer between two vacuum-gapped metal plates: Coulomb fluctuations and electron tunneling",2018,"Physical Review B","APS","https://journals.aps.org/prb/abstract/10.1103/PhysRevB.97.195450","https://scholar.google.com/scholar?cites=15758190734618565439&as_sdt=5,33&sciodt=0,33&hl=en&num=20",474,"2018-12-02","","","","",,,,,3,3.00,1,3,1
1,"A Narayanaswamy, S Shen…","Near-Field Thermal Radiation: Comparison of Numerical Results and Experiments",2008,"ASME 2008 …","… .asmedigitalcollection.asme.org","http://proceedings.asmedigitalcollection.asme.org/proceeding.aspx?articleid=1643348","https://scholar.google.com/scholar?cites=12412512246015236150&as_sdt=5,33&sciodt=0,33&hl=en&num=20",475,"2018-12-02","","","","",,,,,1,0.10,0,3,10
1,"M Jablan","Electrodynamic properties of graphene and their technological applications",2013,"arXiv preprint arXiv:1303.3561","arxiv.org","https://arxiv.org/abs/1303.3561","https://scholar.google.com/scholar?cites=5592562586212033251&as_sdt=5,33&sciodt=0,33&hl=en&num=20",476,"2018-12-02","","","","",,,,,1,0.20,1,1,5
1,"N Gu","Experimental investigations of the role of proximity approximation in near-field radiative transfer",2013,"","search.proquest.com","http://search.proquest.com/openview/4bc3f5c5ace99487d01f2bd5247693d4/1?pq-origsite=gscholar&cbl=18750&diss=y","https://scholar.google.com/scholar?cites=7365734173635719948&as_sdt=5,33&sciodt=0,33&hl=en&num=20",477,"2018-12-02","BOOK","","","",,,,,1,0.20,1,1,5
4,"S Lang, G Sharma, S Molesky, PU Kränzien, T Jalas…","Dynamic measurement of near-field radiative heat transfer",2017,"Scientific reports","nature.com","https://www.nature.com/articles/s41598-017-14242-x","https://scholar.google.com/scholar?cites=3352520808313846850&as_sdt=5,33&sciodt=0,33&hl=en&num=20",478,"2018-12-02","HTML","","","",,,,,4,4.00,1,6,1
1,"CG Malone","A technique for the measurement of the far-infrared radiative properties of metal and superconducting thin films",1997,"","dspace.mit.edu","https://dspace.mit.edu/bitstream/handle/1721.1/43559/38529420-MIT.pdf?sequence=2","https://scholar.google.com/scholar?cites=17168657698749196835&as_sdt=5,33&sciodt=0,33&hl=en&num=20",479,"2018-12-02","PDF","","","",,,,,1,0.05,1,1,21
1,"AC Jones","Nano-scale imaging and spectroscopy of plasmonic systems, thermal near-fields, and phase separation in complex oxides.",2012,"","digital.lib.washington.edu","https://digital.lib.washington.edu/researchworks/handle/1773/20248","https://scholar.google.com/scholar?cites=184661593715907165&as_sdt=5,33&sciodt=0,33&hl=en&num=20",480,"2018-12-02","","","","",,,,,1,0.17,1,1,6
